label,text
0,@SouthwestAir here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it
1,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏
0,@AmericanAir   What is that!? Why even bother catering dog food that no one will eat ? http://t.co/iFESPcBzTm
1,"@AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face"
0,@united you always surprise me with the awfulness of your airline. You guys suck. #worst
0,@SouthwestAir it's too damn cold to be sitting on this runway with no heat!!!!!
0,@AmericanAir I am still waiting for that call back. Stranded and no one to talk to
0,"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob"
1,@JetBlue Wish Everyone felt like you
0,@AmericanAir we need a miracle @slcairport please help flight 1228 get out of here by 640 #FingersCrossed #pleasegod #missmykids
0,@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???
0,"@united It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United"
1,@AmericanAir Great - thank you.
0,@USAirways 1 person to check in 50 people and the plane boards in 20 minutes and he is telling people @AmericanAir exec bene's not honored
0,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.
0,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.
1,@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer
1,@SouthwestAir YOU ARE THE EASIEST AIRLINE TO DEAL WITH.. I LOVEEEE YOU SO MUCH
0,@SouthwestAir On hold with airline 45 min and counting. Service is terrible!
1,"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI"
0,"@USAirways flying from Manchester international to Philadelphia and getting emails about delays, no information about connecting flights.."
0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here."
0,"@united hi yes need a free hotel stay in Honalulu due to 4 hour delayUA53, since we will miss our second flight to Kauai"
0,@united 8h flight without a working screen for me and my friend and not possible to move to another place #unitedfails#worsttripofmylife
1,@VirginAmerica got it. All set - Thanks!
0,"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up"
1,@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.
0,@united I'm on UA1118 and my direct tv isn't working.  How do I avoid this in future?
0,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.
0,@USAirways 2 hours and counting waiting to get into a gate in Philadelphia. Just icing on the cake for a miserable flight experience
0,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.
0,@USAirways @AmericanAir  Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir
0,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready
1,@SouthwestAir Your crew on 4028 tonight was outstanding. God bless them and the medically trained passengers on board.
0,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!
1,@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-
0,@USAirways US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.
0,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally
0,@USAirways And you took away my 1st class seat.  Love being a Chairman Preferred and assigned row 24 seat B middle seat
0,@USAirways Seriously doubt that as I am still sitting inside at the gate.
0,@united I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF
0,“@united:That's not something we like to hear. Hopefully our staff can resolve &amp; have you on your way ASAP. ^ML”:3:15 &amp; still not resolved
0,"@SouthwestAir flight 1613 Cancelled Flightled??? My wife is stuck in Phoenix on the way from slc to san
Thanks a lot southwest!"
1,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue
1,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟
0,@USAirways But nope!  Apparently this is the way you guys do business!  I guess I'm flying southwest and her blue from now on.
0,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!
0,@united and waiting
1,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊
1,"@VirginAmerica it was amazing, and arrived an hour early. You're too good to me."
1,@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome
1,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!
0,.@united thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.
0,@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1)
1,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!
0,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!
0,@united will lose my bag but won't give me free pretzels #frauds
0,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD
0,"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst"
0,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding
0,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
1,@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm
1,@SouthwestAir I love my Companion Pass (qualified 4th year).  #HollyMais
1,@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville
0,@united you are making me miss big snow in Montana. Not cool.
0,"Brands: Stop this shit. No, stop. RT @JetBlue Our fleet's on fleek. http://t.co/sKEbqKtxvX"
0,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome
0,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service
0,@AmericanAir the one at 11:30am? My app still shows it as on time!
0,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped
0,@united I lost my sunglasses on the flight from OKC to IAH this morning (8am takeoff) .. is there any way to retrieve them?
0,@AmericanAir no response to DM or email yet.  customer service?
1,@AmericanAir thank you for quick responses.   #aa usually has fantastic customer service. That's why I was so shocked when it wasn't there
0,@USAirways what am I paying you $275 for?   Fly the damn plane!  Not one announcement from the crew.  Let me know how you wanna refund me.
0,@AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW
1,@SouthwestAir the new logo is going to look amazing on the airplanes
0,@AmericanAir we did check before going to de airport and everything was fine. #fail
0,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?
0,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail
0,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day
1,@JetBlue thanks
1,@JetBlue ready to go to Disneyworld!  For the @runDisney #PrincessHalf http://t.co/sTQY9V8256
0,"@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?"
1,@SouthwestAir Thank you for your time!
0,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!"
1,@USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊
0,"@USAirways flight 1777 has been waiting for 30 minutes at RSW waiting for weight balance clearance. Come on, let us leave!"
0,@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!
0,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?
